Result Time,Granularity Period,Object Name,Reliability,"L.Cell.Avail.Dur","L.Cell.Unavail.Dur.EnergySaving","L.Cell.Unavail.Dur.Manual","L.Cell.Unavail.Dur.Sys","L.Cell.Unavail.Dur.Sys.S1Fail","L.Voice.E2EVQI.Accept.Times","L.Voice.E2EVQI.Bad.Times","L.Voice.E2EVQI.Excellent.Times","L.Voice.E2EVQI.Good.Times","L.Voice.E2EVQI.Poor.Times"
,Minutes,,,s,s,s,s,s,None,None,None,None,None
2022-07-22 14:00+09:00,15,"ZZP303_PAB0816_HV_SIRIR_TABAM/Cell:eNodeB Function Name=ZZP303_PAB0816_HV_SIRIR_TABAM, Local Cell ID=22, Cell Name=ZZP303MT1_PAB0816_HV_SIRIR_TABAM_MT02, eNodeB ID=1041303, Cell FDD TDD indication=CELL_FDD",Reliable,900,0,0,0,0,0,0,0,0,0
2022-07-22 14:00+09:00,15,"ZZP303_PAB0816_HV_SIRIR_TABAM/Cell:eNodeB Function Name=ZZP303_PAB0816_HV_SIRIR_TABAM, Local Cell ID=12, Cell Name=ZZP303MT1_PAB0816_HV_SIRIR_TABAM_MT01, eNodeB ID=1041303, Cell FDD TDD indication=CELL_FDD",Reliable,900,0,0,0,0,0,0,0,0,0
2022-07-22 14:00+09:00,15,"ZZP300_PAB0810_HV_IROH_SOHSER/Cell:eNodeB Function Name=ZZP300_PAB0810_HV_IROH_SOHSER, Local Cell ID=22, Cell Name=ZZP300MT1_PAB0810_HV_IROH_SOHSER_MT02, eNodeB ID=1041300, Cell FDD TDD indication=CELL_FDD",Reliable,900,0,0,0,0,0,0,0,0,0
2022-07-22 14:00+09:00,15,"ZZP300_PAB0810_HV_IROH_SOHSER/Cell:eNodeB Function Name=ZZP300_PAB0810_HV_IROH_SOHSER, Local Cell ID=12, Cell Name=ZZP300MT1_PAB0810_HV_IROH_SOHSER_MT01, eNodeB ID=1041300, Cell FDD TDD indication=CELL_FDD",Reliable,900,0,0,0,0,0,0,0,0,0
2022-07-22 14:00+09:00,15,"ZZP298_PAB0806_HV_ITIGAH/Cell:eNodeB Function Name=ZZP298_PAB0806_HV_ITIGAH, Local Cell ID=22, Cell Name=ZZP298MT1_PAB0806_HV_ITIGAH_MT02, eNodeB ID=1041298, Cell FDD TDD indication=CELL_FDD",Reliable,900,0,0,0,0,0,0,0,0,0
2022-07-22 14:00+09:00,15,"ZZP298_PAB0806_HV_ITIGAH/Cell:eNodeB Function Name=ZZP298_PAB0806_HV_ITIGAH, Local Cell ID=12, Cell Name=ZZP298MT1_PAB0806_HV_ITIGAH_MT01, eNodeB ID=1041298, Cell FDD TDD indication=CELL_FDD",Reliable,900,0,0,0,0,0,0,0,0,0
2022-07-22 14:00+09:00,15,"ZZP306_PAB0822_HV_KURASO/Cell:eNodeB Function Name=ZZP306_PAB0822_HV_KURASO, Local Cell ID=22, Cell Name=ZZP306MT1_PAB0822_HV_KURASO_MT02, eNodeB ID=1041306, Cell FDD TDD indication=CELL_FDD",Reliable,900,0,0,0,0,0,0,0,0,0
2022-07-22 14:00+09:00,15,"ZZP306_PAB0822_HV_KURASO/Cell:eNodeB Function Name=ZZP306_PAB0822_HV_KURASO, Local Cell ID=12, Cell Name=ZZP306MT1_PAB0822_HV_KURASO_MT01, eNodeB ID=1041306, Cell FDD TDD indication=CELL_FDD",Reliable,900,0,0,0,0,0,0,0,0,0
2022-07-22 14:00+09:00,15,"ZZP287_PAB0792_HV_ISME/Cell:eNodeB Function Name=ZZP287_PAB0792_HV_ISME, Local Cell ID=22, Cell Name=ZZP287MT1_PAB0792_HV_ISME_MT02, eNodeB ID=1041287, Cell FDD TDD indication=CELL_FDD",Reliable,900,0,0,0,0,0,0,0,0,0
2022-07-22 14:00+09:00,15,"ZZP287_PAB0792_HV_ISME/Cell:eNodeB Function Name=ZZP287_PAB0792_HV_ISME, Local Cell ID=12, Cell Name=ZZP287MT1_PAB0792_HV_ISME_MT01, eNodeB ID=1041287, Cell FDD TDD indication=CELL_FDD",Reliable,900,0,0,0,0,0,0,0,0,0
2022-07-22 14:00+09:00,15,"ZZP204_PAB0503_HV_BAWEY/Cell:eNodeB Function Name=ZZP204_PAB0503_HV_BAWEY, Local Cell ID=22, Cell Name=ZZP204MT1_PAB0503_HV_BAWEY_MT02, eNodeB ID=1041204, Cell FDD TDD indication=CELL_FDD",Reliable,900,0,0,0,0,0,0,0,0,0
2022-07-22 14:00+09:00,15,"ZZP204_PAB0503_HV_BAWEY/Cell:eNodeB Function Name=ZZP204_PAB0503_HV_BAWEY, Local Cell ID=12, Cell Name=ZZP204MT1_PAB0503_HV_BAWEY_MT01, eNodeB ID=1041204, Cell FDD TDD indication=CELL_FDD",Reliable,900,0,0,0,0,0,0,0,0,0
2022-07-22 14:00+09:00,15,"ZZP278_PAB0768_HV_ORAIN/Cell:eNodeB Function Name=ZZP278_PAB0768_HV_ORAIN, Local Cell ID=22, Cell Name=ZZP278MT1_PAB0768_HV_ORAIN_MT02, eNodeB ID=1041278, Cell FDD TDD indication=CELL_FDD",Reliable,900,0,0,0,0,0,0,0,0,0
2022-07-22 14:00+09:00,15,"ZZP278_PAB0768_HV_ORAIN/Cell:eNodeB Function Name=ZZP278_PAB0768_HV_ORAIN, Local Cell ID=12, Cell Name=ZZP278MT1_PAB0768_HV_ORAIN_MT01, eNodeB ID=1041278, Cell FDD TDD indication=CELL_FDD",Reliable,900,0,0,0,0,0,0,0,0,0
2022-07-22 14:00+09:00,15,"ZZP203_PAB0499_HV_IFAT_MITU/Cell:eNodeB Function Name=ZZP203_PAB0499_HV_IFAT_MITU, Local Cell ID=22, Cell Name=ZZP203MT1_PAB0499_HV_IFAT_MITU_MT02, eNodeB ID=1041203, Cell FDD TDD indication=CELL_FDD",Reliable,900,0,0,0,0,0,0,0,0,0
2022-07-22 14:00+09:00,15,"ZZP203_PAB0499_HV_IFAT_MITU/Cell:eNodeB Function Name=ZZP203_PAB0499_HV_IFAT_MITU, Local Cell ID=12, Cell Name=ZZP203MT1_PAB0499_HV_IFAT_MITU_MT01, eNodeB ID=1041203, Cell FDD TDD indication=CELL_FDD",Reliable,900,0,0,0,0,0,0,0,0,0
2022-07-22 14:00+09:00,15,"ZZP283_PAB0785_HV_SUWIAM/Cell:eNodeB Function Name=ZZP283_PAB0785_HV_SUWIAM, Local Cell ID=22, Cell Name=ZZP283MT1_PAB0785_HV_SUWIAM_MT02, eNodeB ID=1041283, Cell FDD TDD indication=CELL_FDD",Reliable,900,0,0,0,0,0,0,0,0,0
2022-07-22 14:00+09:00,15,"ZZP283_PAB0785_HV_SUWIAM/Cell:eNodeB Function Name=ZZP283_PAB0785_HV_SUWIAM, Local Cell ID=12, Cell Name=ZZP283MT1_PAB0785_HV_SUWIAM_MT01, eNodeB ID=1041283, Cell FDD TDD indication=CELL_FDD",Reliable,900,0,0,0,0,0,0,0,0,0
2022-07-22 14:00+09:00,15,"ZZP281_PAB0776_HV_FAITNGGRE/Cell:eNodeB Function Name=ZZP281_PAB0776_HV_FAITNGGRE, Local Cell ID=22, Cell Name=ZZP281MT1_PAB0776_HV_FAITNGGRE_MT02, eNodeB ID=1041281, Cell FDD TDD indication=CELL_FDD",Reliable,900,0,0,0,0,0,0,0,0,0
2022-07-22 14:00+09:00,15,"ZZP281_PAB0776_HV_FAITNGGRE/Cell:eNodeB Function Name=ZZP281_PAB0776_HV_FAITNGGRE, Local Cell ID=12, Cell Name=ZZP281MT1_PAB0776_HV_FAITNGGRE_MT01, eNodeB ID=1041281, Cell FDD TDD indication=CELL_FDD",Reliable,900,0,0,0,0,0,0,0,0,0
2022-07-22 14:00+09:00,15,"ZZP280_PAB0774_HV_FAITSIMAR/Cell:eNodeB Function Name=ZZP280_PAB0774_HV_FAITSIMAR, Local Cell ID=22, Cell Name=ZZP280MT1_PAB0774_HV_FAITSIMAR_MT02, eNodeB ID=1041280, Cell FDD TDD indication=CELL_FDD",Reliable,900,0,0,0,0,0,0,0,0,0
2022-07-22 14:00+09:00,15,"ZZP280_PAB0774_HV_FAITSIMAR/Cell:eNodeB Function Name=ZZP280_PAB0774_HV_FAITSIMAR, Local Cell ID=12, Cell Name=ZZP280MT1_PAB0774_HV_FAITSIMAR_MT01, eNodeB ID=1041280, Cell FDD TDD indication=CELL_FDD",Reliable,900,0,0,0,0,0,0,0,0,0
2022-07-22 14:00+09:00,15,"ZZP282_PAB0780_HV_KAMBUWIFA/Cell:eNodeB Function Name=ZZP282_PAB0780_HV_KAMBUWIFA, Local Cell ID=22, Cell Name=ZZP282MT1_PAB0780_HV_KAMBUWIFA_MT02, eNodeB ID=1041282, Cell FDD TDD indication=CELL_FDD",Reliable,900,0,0,0,0,0,0,0,0,0
2022-07-22 14:00+09:00,15,"ZZP282_PAB0780_HV_KAMBUWIFA/Cell:eNodeB Function Name=ZZP282_PAB0780_HV_KAMBUWIFA, Local Cell ID=12, Cell Name=ZZP282MT1_PAB0780_HV_KAMBUWIFA_MT01, eNodeB ID=1041282, Cell FDD TDD indication=CELL_FDD",Reliable,900,0,0,0,0,0,0,0,0,0
2022-07-22 14:00+09:00,15,"ZZP284_PAB0788_HV_KARFA/Cell:eNodeB Function Name=ZZP284_PAB0788_HV_KARFA, Local Cell ID=22, Cell Name=ZZP284MT1_PAB0788_HV_KARFA_MT02, eNodeB ID=1041284, Cell FDD TDD indication=CELL_FDD",Reliable,900,0,0,0,0,0,0,0,0,0
2022-07-22 14:00+09:00,15,"ZZP284_PAB0788_HV_KARFA/Cell:eNodeB Function Name=ZZP284_PAB0788_HV_KARFA, Local Cell ID=12, Cell Name=ZZP284MT1_PAB0788_HV_KARFA_MT01, eNodeB ID=1041284, Cell FDD TDD indication=CELL_FDD",Reliable,900,0,0,0,0,0,0,0,0,0
2022-07-22 14:00+09:00,15,"ZZP286_PAB0790_HV_FIANE/Cell:eNodeB Function Name=ZZP286_PAB0790_HV_FIANE, Local Cell ID=22, Cell Name=ZZP286MT1_PAB0790_HV_FIANE_MT02, eNodeB ID=1041286, Cell FDD TDD indication=CELL_FDD",Reliable,900,0,0,0,0,0,0,0,0,0
2022-07-22 14:00+09:00,15,"ZZP286_PAB0790_HV_FIANE/Cell:eNodeB Function Name=ZZP286_PAB0790_HV_FIANE, Local Cell ID=12, Cell Name=ZZP286MT1_PAB0790_HV_FIANE_MT01, eNodeB ID=1041286, Cell FDD TDD indication=CELL_FDD",Reliable,900,0,0,0,0,0,0,0,0,0
2022-07-22 14:00+09:00,15,"ZZP276_PAB0763_HV_SIMINYAH/Cell:eNodeB Function Name=ZZP276_PAB0763_HV_SIMINYAH, Local Cell ID=22, Cell Name=ZZP276MT1_PAB0763_HV_SIMINYAH_MT02, eNodeB ID=1041276, Cell FDD TDD indication=CELL_FDD",Reliable,900,0,0,0,0,0,0,0,0,0
2022-07-22 14:00+09:00,15,"ZZP276_PAB0763_HV_SIMINYAH/Cell:eNodeB Function Name=ZZP276_PAB0763_HV_SIMINYAH, Local Cell ID=12, Cell Name=ZZP276MT1_PAB0763_HV_SIMINYAH_MT01, eNodeB ID=1041276, Cell FDD TDD indication=CELL_FDD",Reliable,900,0,0,0,0,0,0,0,0,0
2022-07-22 14:00+09:00,15,"ZZP202_PAB0496_HV_ARAPI/Cell:eNodeB Function Name=ZZP202_PAB0496_HV_ARAPI, Local Cell ID=22, Cell Name=ZZP202MT1_PAB0496_HV_ARAPI_MT02, eNodeB ID=1041202, Cell FDD TDD indication=CELL_FDD",Reliable,900,0,0,0,0,0,0,0,0,0
2022-07-22 14:00+09:00,15,"ZZP202_PAB0496_HV_ARAPI/Cell:eNodeB Function Name=ZZP202_PAB0496_HV_ARAPI, Local Cell ID=12, Cell Name=ZZP202MT1_PAB0496_HV_ARAPI_MT01, eNodeB ID=1041202, Cell FDD TDD indication=CELL_FDD",Reliable,900,0,0,0,0,0,0,0,0,0
2022-07-22 14:00+09:00,15,"ZZP198_PAB0484_HV_PUBUAN/Cell:eNodeB Function Name=ZZP198_PAB0484_HV_PUBUAN, Local Cell ID=22, Cell Name=ZZP198MT1_PAB0484_HV_PUBUAN_MT02, eNodeB ID=1041198, Cell FDD TDD indication=CELL_FDD",Reliable,900,0,0,0,0,0,0,0,0,0
2022-07-22 14:00+09:00,15,"ZZP198_PAB0484_HV_PUBUAN/Cell:eNodeB Function Name=ZZP198_PAB0484_HV_PUBUAN, Local Cell ID=12, Cell Name=ZZP198MT1_PAB0484_HV_PUBUAN_MT01, eNodeB ID=1041198, Cell FDD TDD indication=CELL_FDD",Reliable,900,0,0,0,0,0,0,0,0,0
2022-07-22 14:00+09:00,15,"ZZP320_PAB0843_HV_KLAGANA/Cell:eNodeB Function Name=ZZP320_PAB0843_HV_KLAGANA, Local Cell ID=22, Cell Name=ZZP320MT1_PAB0843_HV_KLAGANA_MT02, eNodeB ID=1041320, Cell FDD TDD indication=CELL_FDD",Reliable,900,0,0,0,0,0,0,0,0,0
2022-07-22 14:00+09:00,15,"ZZP320_PAB0843_HV_KLAGANA/Cell:eNodeB Function Name=ZZP320_PAB0843_HV_KLAGANA, Local Cell ID=12, Cell Name=ZZP320MT1_PAB0843_HV_KLAGANA_MT01, eNodeB ID=1041320, Cell FDD TDD indication=CELL_FDD",Reliable,900,0,0,0,0,0,0,0,0,0
2022-07-22 14:00+09:00,15,"ZZP379_PAB0941_HV_WORMON/Cell:eNodeB Function Name=ZZP379_PAB0941_HV_WORMON, Local Cell ID=22, Cell Name=ZZP379MT1_PAB0941_HV_WORMON_MT02, eNodeB ID=1041379, Cell FDD TDD indication=CELL_FDD",Reliable,900,0,0,0,0,0,0,0,0,0
2022-07-22 14:00+09:00,15,"ZZP379_PAB0941_HV_WORMON/Cell:eNodeB Function Name=ZZP379_PAB0941_HV_WORMON, Local Cell ID=12, Cell Name=ZZP379MT1_PAB0941_HV_WORMON_MT01, eNodeB ID=1041379, Cell FDD TDD indication=CELL_FDD",Reliable,900,0,0,0,0,0,0,0,0,0
2022-07-22 14:00+09:00,15,"ZZP332_PAB0862_HV_LEMBAH_HIJAU/Cell:eNodeB Function Name=ZZP332_PAB0862_HV_LEMBAH_HIJAU, Local Cell ID=22, Cell Name=ZZP332MT1_PAB0862_HV_LEMBAH_HIJAU_MT02, eNodeB ID=1041332, Cell FDD TDD indication=CELL_FDD",Reliable,900,0,0,0,0,0,0,0,0,0
2022-07-22 14:00+09:00,15,"ZZP332_PAB0862_HV_LEMBAH_HIJAU/Cell:eNodeB Function Name=ZZP332_PAB0862_HV_LEMBAH_HIJAU, Local Cell ID=12, Cell Name=ZZP332MT1_PAB0862_HV_LEMBAH_HIJAU_MT01, eNodeB ID=1041332, Cell FDD TDD indication=CELL_FDD",Reliable,900,0,0,0,0,0,0,0,0,0
2022-07-22 14:00+09:00,15,"ZZP200_PAB0486_HV_WEFIANI/Cell:eNodeB Function Name=ZZP200_PAB0486_HV_WEFIANI, Local Cell ID=22, Cell Name=ZZP200MT1_PAB0486_HV_WEFIANI_MT02, eNodeB ID=1041200, Cell FDD TDD indication=CELL_FDD",Reliable,900,0,0,0,0,0,0,0,0,0
2022-07-22 14:00+09:00,15,"ZZP200_PAB0486_HV_WEFIANI/Cell:eNodeB Function Name=ZZP200_PAB0486_HV_WEFIANI, Local Cell ID=12, Cell Name=ZZP200MT1_PAB0486_HV_WEFIANI_MT01, eNodeB ID=1041200, Cell FDD TDD indication=CELL_FDD",Reliable,900,0,0,0,0,0,0,0,0,0
2022-07-22 14:00+09:00,15,"ZZP371_PAB0910_HV_WASOWI/Cell:eNodeB Function Name=ZZP371_PAB0910_HV_WASOWI, Local Cell ID=22, Cell Name=ZZP371MT1_PAB0910_HV_WASOWI_MT02, eNodeB ID=1041371, Cell FDD TDD indication=CELL_FDD",Reliable,900,0,0,0,0,0,0,0,0,0
2022-07-22 14:00+09:00,15,"ZZP371_PAB0910_HV_WASOWI/Cell:eNodeB Function Name=ZZP371_PAB0910_HV_WASOWI, Local Cell ID=12, Cell Name=ZZP371MT1_PAB0910_HV_WASOWI_MT01, eNodeB ID=1041371, Cell FDD TDD indication=CELL_FDD",Reliable,900,0,0,0,0,0,0,0,0,0
2022-07-22 14:00+09:00,15,"ZZP209_PAB0516_HV_NOMBRAK/Cell:eNodeB Function Name=ZZP209_PAB0516_HV_NOMBRAK, Local Cell ID=22, Cell Name=ZZP209MT1_PAB0516_HV_NOMBRAK_MT02, eNodeB ID=1041209, Cell FDD TDD indication=CELL_FDD",Reliable,900,0,0,0,0,0,0,0,0,0
2022-07-22 14:00+09:00,15,"ZZP209_PAB0516_HV_NOMBRAK/Cell:eNodeB Function Name=ZZP209_PAB0516_HV_NOMBRAK, Local Cell ID=12, Cell Name=ZZP209MT1_PAB0516_HV_NOMBRAK_MT01, eNodeB ID=1041209, Cell FDD TDD indication=CELL_FDD",Reliable,900,0,0,0,0,0,0,0,0,0
2022-07-22 14:00+09:00,15,"ZZP201_PAB0489_HV_WEKARI/Cell:eNodeB Function Name=ZZP201_PAB0489_HV_WEKARI, Local Cell ID=22, Cell Name=ZZP201MT1_PAB0489_HV_WEKARI_MT02, eNodeB ID=1041201, Cell FDD TDD indication=CELL_FDD",Reliable,900,0,0,0,0,0,0,0,0,0
2022-07-22 14:00+09:00,15,"ZZP201_PAB0489_HV_WEKARI/Cell:eNodeB Function Name=ZZP201_PAB0489_HV_WEKARI, Local Cell ID=12, Cell Name=ZZP201MT1_PAB0489_HV_WEKARI_MT01, eNodeB ID=1041201, Cell FDD TDD indication=CELL_FDD",Reliable,900,0,0,0,0,0,0,0,0,0
2022-07-22 14:00+09:00,15,"ZZP382_PAB0979_HV_FATEM/Cell:eNodeB Function Name=ZZP382_PAB0979_HV_FATEM, Local Cell ID=22, Cell Name=ZZP382MT1_PAB0979_HV_FATEM_MT02, eNodeB ID=1041382, Cell FDD TDD indication=CELL_FDD",Reliable,900,0,0,0,0,0,0,0,0,0
2022-07-22 14:00+09:00,15,"ZZP382_PAB0979_HV_FATEM/Cell:eNodeB Function Name=ZZP382_PAB0979_HV_FATEM, Local Cell ID=12, Cell Name=ZZP382MT1_PAB0979_HV_FATEM_MT01, eNodeB ID=1041382, Cell FDD TDD indication=CELL_FDD",Reliable,900,0,0,0,0,0,0,0,0,0
2022-07-22 14:00+09:00,15,"ZZP252_PAB0699_HV_TEHAK_BESAR/Cell:eNodeB Function Name=ZZP252_PAB0699_HV_TEHAK_BESAR, Local Cell ID=22, Cell Name=ZZP252MT1_PAB0699_HV_TEHAK_BESAR_MT02, eNodeB ID=1041252, Cell FDD TDD indication=CELL_FDD",Reliable,900,0,0,0,0,0,0,0,0,0
2022-07-22 14:00+09:00,15,"ZZP252_PAB0699_HV_TEHAK_BESAR/Cell:eNodeB Function Name=ZZP252_PAB0699_HV_TEHAK_BESAR, Local Cell ID=12, Cell Name=ZZP252MT1_PAB0699_HV_TEHAK_BESAR_MT01, eNodeB ID=1041252, Cell FDD TDD indication=CELL_FDD",Reliable,900,0,0,0,0,0,0,0,0,0
2022-07-22 14:00+09:00,15,"ZZP377_PAB0921_HV_DAGU/Cell:eNodeB Function Name=ZZP377_PAB0921_HV_DAGU, Local Cell ID=22, Cell Name=ZZP377MT1_PAB0921_HV_DAGU_MT02, eNodeB ID=1041377, Cell FDD TDD indication=CELL_FDD",Reliable,900,0,0,0,0,0,0,0,0,0
2022-07-22 14:00+09:00,15,"ZZP377_PAB0921_HV_DAGU/Cell:eNodeB Function Name=ZZP377_PAB0921_HV_DAGU, Local Cell ID=12, Cell Name=ZZP377MT1_PAB0921_HV_DAGU_MT01, eNodeB ID=1041377, Cell FDD TDD indication=CELL_FDD",Reliable,900,0,0,0,0,0,0,0,0,0
2022-07-22 14:00+09:00,15,"ZZP331_PAB0861_HV_MAMERI/Cell:eNodeB Function Name=ZZP331_PAB0861_HV_MAMERI, Local Cell ID=22, Cell Name=ZZP331MT1_PAB0861_HV_MAMERI_MT02, eNodeB ID=1041331, Cell FDD TDD indication=CELL_FDD",Reliable,900,0,0,0,0,0,0,0,0,0
2022-07-22 14:00+09:00,15,"ZZP331_PAB0861_HV_MAMERI/Cell:eNodeB Function Name=ZZP331_PAB0861_HV_MAMERI, Local Cell ID=12, Cell Name=ZZP331MT1_PAB0861_HV_MAMERI_MT01, eNodeB ID=1041331, Cell FDD TDD indication=CELL_FDD",Reliable,900,0,0,0,0,0,0,0,0,0
2022-07-22 14:00+09:00,15,"ZZP329_PAB0858_HV_ABON/Cell:eNodeB Function Name=ZZP329_PAB0858_HV_ABON, Local Cell ID=22, Cell Name=ZZP329MT1_PAB0858_HV_ABON_MT02, eNodeB ID=1041329, Cell FDD TDD indication=CELL_FDD",Reliable,900,0,0,0,0,0,0,0,0,0
2022-07-22 14:00+09:00,15,"ZZP329_PAB0858_HV_ABON/Cell:eNodeB Function Name=ZZP329_PAB0858_HV_ABON, Local Cell ID=12, Cell Name=ZZP329MT1_PAB0858_HV_ABON_MT01, eNodeB ID=1041329, Cell FDD TDD indication=CELL_FDD",Reliable,900,0,0,0,0,0,0,0,0,0
2022-07-22 14:00+09:00,15,"ZZP253_PAB0700_HV_FAAN/Cell:eNodeB Function Name=ZZP253_PAB0700_HV_FAAN, Local Cell ID=22, Cell Name=ZZP253MT1_PAB0700_HV_FAAN_MT02, eNodeB ID=1041253, Cell FDD TDD indication=CELL_FDD",Reliable,900,0,0,0,0,0,0,0,0,0
2022-07-22 14:00+09:00,15,"ZZP253_PAB0700_HV_FAAN/Cell:eNodeB Function Name=ZZP253_PAB0700_HV_FAAN, Local Cell ID=12, Cell Name=ZZP253MT1_PAB0700_HV_FAAN_MT01, eNodeB ID=1041253, Cell FDD TDD indication=CELL_FDD",Reliable,900,0,0,0,0,0,0,0,0,0
2022-07-22 14:00+09:00,15,"ZZP324_PAB0847_HV_MALASAUM/Cell:eNodeB Function Name=ZZP324_PAB0847_HV_MALASAUM, Local Cell ID=22, Cell Name=ZZP324MT1_PAB0847_HV_MALASAUM_MT02, eNodeB ID=1041324, Cell FDD TDD indication=CELL_FDD",Reliable,900,0,0,0,0,0,0,0,0,0
2022-07-22 14:00+09:00,15,"ZZP324_PAB0847_HV_MALASAUM/Cell:eNodeB Function Name=ZZP324_PAB0847_HV_MALASAUM, Local Cell ID=12, Cell Name=ZZP324MT1_PAB0847_HV_MALASAUM_MT01, eNodeB ID=1041324, Cell FDD TDD indication=CELL_FDD",Reliable,900,0,0,0,0,0,0,0,0,0
2022-07-22 14:00+09:00,15,"ZZP378_PAB0928_HV_SYUKWES/Cell:eNodeB Function Name=ZZP378_PAB0928_HV_SYUKWES, Local Cell ID=22, Cell Name=ZZP378MT1_PAB0928_HV_SYUKWES_MT02, eNodeB ID=1041378, Cell FDD TDD indication=CELL_FDD",Reliable,900,0,0,0,0,0,0,0,0,0
2022-07-22 14:00+09:00,15,"ZZP378_PAB0928_HV_SYUKWES/Cell:eNodeB Function Name=ZZP378_PAB0928_HV_SYUKWES, Local Cell ID=12, Cell Name=ZZP378MT1_PAB0928_HV_SYUKWES_MT01, eNodeB ID=1041378, Cell FDD TDD indication=CELL_FDD",Reliable,900,0,0,0,0,0,0,0,0,0
2022-07-22 14:00+09:00,15,"ZZP319_PAB0842_HV_KLASMAN/Cell:eNodeB Function Name=ZZP319_PAB0842_HV_KLASMAN, Local Cell ID=22, Cell Name=ZZP319MT1_PAB0842_HV_KLASMAN_MT02, eNodeB ID=1041319, Cell FDD TDD indication=CELL_FDD",Reliable,900,0,0,0,0,0,0,0,0,0
2022-07-22 14:00+09:00,15,"ZZP319_PAB0842_HV_KLASMAN/Cell:eNodeB Function Name=ZZP319_PAB0842_HV_KLASMAN, Local Cell ID=12, Cell Name=ZZP319MT1_PAB0842_HV_KLASMAN_MT01, eNodeB ID=1041319, Cell FDD TDD indication=CELL_FDD",Reliable,900,0,0,0,0,0,0,0,0,0
2022-07-22 14:00+09:00,15,"ZZP243_PAB0688_HV_SIRA_AYA/Cell:eNodeB Function Name=ZZP243_PAB0688_HV_SIRA_AYA, Local Cell ID=22, Cell Name=ZZP243MT1_PAB0688_HV_SIRA_AYA_MT02, eNodeB ID=1041243, Cell FDD TDD indication=CELL_FDD",Reliable,900,0,0,0,0,0,0,0,0,0
2022-07-22 14:00+09:00,15,"ZZP243_PAB0688_HV_SIRA_AYA/Cell:eNodeB Function Name=ZZP243_PAB0688_HV_SIRA_AYA, Local Cell ID=12, Cell Name=ZZP243MT1_PAB0688_HV_SIRA_AYA_MT01, eNodeB ID=1041243, Cell FDD TDD indication=CELL_FDD",Reliable,900,0,0,0,0,0,0,0,0,0
2022-07-22 14:00+09:00,15,"ZZP241_PAB0686_HV_KARSU/Cell:eNodeB Function Name=ZZP241_PAB0686_HV_KARSU, Local Cell ID=22, Cell Name=ZZP241MT1_PAB0686_HV_KARSU_MT02, eNodeB ID=1041241, Cell FDD TDD indication=CELL_FDD",Reliable,900,0,0,0,0,0,0,0,0,0
2022-07-22 14:00+09:00,15,"ZZP241_PAB0686_HV_KARSU/Cell:eNodeB Function Name=ZZP241_PAB0686_HV_KARSU, Local Cell ID=12, Cell Name=ZZP241MT1_PAB0686_HV_KARSU_MT01, eNodeB ID=1041241, Cell FDD TDD indication=CELL_FDD",Reliable,900,0,0,0,0,0,0,0,0,0
2022-07-22 14:00+09:00,15,"ZZP246_PAB0693_HV_SUBIN/Cell:eNodeB Function Name=ZZP246_PAB0693_HV_SUBIN, Local Cell ID=22, Cell Name=ZZP246MT1_PAB0693_HV_SUBIN_MT02, eNodeB ID=1041246, Cell FDD TDD indication=CELL_FDD",Reliable,900,0,0,0,0,0,0,0,0,0
2022-07-22 14:00+09:00,15,"ZZP246_PAB0693_HV_SUBIN/Cell:eNodeB Function Name=ZZP246_PAB0693_HV_SUBIN, Local Cell ID=12, Cell Name=ZZP246MT1_PAB0693_HV_SUBIN_MT01, eNodeB ID=1041246, Cell FDD TDD indication=CELL_FDD",Reliable,900,0,0,0,0,0,0,0,0,0
2022-07-22 14:00+09:00,15,"ZZP208_PAB0510_HV_BOMPAYA/Cell:eNodeB Function Name=ZZP208_PAB0510_HV_BOMPAYA, Local Cell ID=22, Cell Name=ZZP208MT1_PAB0510_HV_BOMPAYA_MT02, eNodeB ID=1041208, Cell FDD TDD indication=CELL_FDD",Reliable,900,0,0,0,0,0,0,0,0,0
2022-07-22 14:00+09:00,15,"ZZP208_PAB0510_HV_BOMPAYA/Cell:eNodeB Function Name=ZZP208_PAB0510_HV_BOMPAYA, Local Cell ID=12, Cell Name=ZZP208MT1_PAB0510_HV_BOMPAYA_MT01, eNodeB ID=1041208, Cell FDD TDD indication=CELL_FDD",Reliable,900,0,0,0,0,0,0,0,0,0
2022-07-22 14:00+09:00,15,"ZZP374_PAB0918_HV_YAHTIWA/Cell:eNodeB Function Name=ZZP374_PAB0918_HV_YAHTIWA, Local Cell ID=22, Cell Name=ZZP374MT1_PAB0918_HV_YAHTIWA_MT02, eNodeB ID=1041374, Cell FDD TDD indication=CELL_FDD",Reliable,900,0,0,0,0,0,0,0,0,0
2022-07-22 14:00+09:00,15,"ZZP374_PAB0918_HV_YAHTIWA/Cell:eNodeB Function Name=ZZP374_PAB0918_HV_YAHTIWA, Local Cell ID=12, Cell Name=ZZP374MT1_PAB0918_HV_YAHTIWA_MT01, eNodeB ID=1041374, Cell FDD TDD indication=CELL_FDD",Reliable,900,0,0,0,0,0,0,0,0,0
2022-07-22 14:00+09:00,15,"ZZP244_PAB0690_HV_SUMANIS/Cell:eNodeB Function Name=ZZP244_PAB0690_HV_SUMANIS, Local Cell ID=22, Cell Name=ZZP244MT1_PAB0690_HV_SUMANIS_MT02, eNodeB ID=1041244, Cell FDD TDD indication=CELL_FDD",Reliable,900,0,0,0,0,0,0,0,0,0
